"workerid","proliferate.condition","block_sequence","exposure_condition","first_response_value","group","item_number","item_type","phase","response","sentence_id","test_condition","trial_sequence_total","wrong_attempts","time_in_minutes","error","phase2"
912,"condition1",101,"SUBJ",NA,"match","105","FILL","test",0.98,185,"SUBJ",26,NA,12.1679166666667,NA,"test"
912,"condition1",101,"SUBJ",NA,"match","22","SUBJ","test",0.98,87,"SUBJ",27,NA,12.1679166666667,NA,"test"
912,"condition1",101,"SUBJ",NA,"match","118","UNGRAM","test",0.02,198,"SUBJ",28,NA,12.1679166666667,NA,"test"
912,"condition1",102,"SUBJ",NA,"match","103","FILL","test",0.99,183,"SUBJ",29,NA,12.1679166666667,NA,"test"
912,"condition1",102,"SUBJ",NA,"match","18","SUBJ","test",0.97,71,"SUBJ",30,NA,12.1679166666667,NA,"test"
912,"condition1",102,"SUBJ",NA,"match","126","UNGRAM","test",0.01,206,"SUBJ",31,NA,12.1679166666667,NA,"test"
912,"condition1",102,"SUBJ",NA,"match","19","SUBJ","test",0.77,75,"SUBJ",32,NA,12.1679166666667,NA,"test"
912,"condition1",103,"SUBJ",NA,"match","13","SUBJ","test",0.93,51,"SUBJ",33,NA,12.1679166666667,NA,"test"
912,"condition1",103,"SUBJ",NA,"match","102","FILL","test",0.98,182,"SUBJ",34,NA,12.1679166666667,NA,"test"
912,"condition1",103,"SUBJ",NA,"match","14","SUBJ","test",0.97,55,"SUBJ",35,NA,12.1679166666667,NA,"test"
912,"condition1",103,"SUBJ",NA,"match","122","UNGRAM","test",0.03,202,"SUBJ",36,NA,12.1679166666667,NA,"test"
912,"condition1",104,"SUBJ",NA,"match","101","FILL","test",0.99,181,"SUBJ",37,NA,12.1679166666667,NA,"test"
912,"condition1",104,"SUBJ",NA,"match","3","SUBJ","test",0.99,11,"SUBJ",38,NA,12.1679166666667,NA,"test"
912,"condition1",104,"SUBJ",NA,"match","127","UNGRAM","test",0.01,207,"SUBJ",39,NA,12.1679166666667,NA,"test"
912,"condition1",104,"SUBJ",NA,"match","7","SUBJ","test",0.96,27,"SUBJ",40,NA,12.1679166666667,NA,"test"
912,"condition1",105,"SUBJ",NA,"match","106","FILL","test",1,186,"SUBJ",41,NA,12.1679166666667,NA,"test"
912,"condition1",105,"SUBJ",NA,"match","2","SUBJ","test",0.91,7,"SUBJ",42,NA,12.1679166666667,NA,"test"
912,"condition1",105,"SUBJ",NA,"match","1","SUBJ","test",0.95,3,"SUBJ",43,NA,12.1679166666667,NA,"test"
912,"condition1",105,"SUBJ",NA,"match","124","UNGRAM","test",0,204,"SUBJ",44,NA,12.1679166666667,NA,"test"
884,"condition1",1,"WH",NA,"mismatch","124","UNGRAM","exposure",0.01,204,"SUBJ",1,NA,16.9508,NA,"pre-exposure"
884,"condition1",1,"WH",NA,"mismatch","110","FILL","exposure",0.98,190,"SUBJ",2,NA,16.9508,NA,"pre-exposure"
884,"condition1",1,"WH",NA,"mismatch","18","WH","exposure",1,70,"SUBJ",3,NA,16.9508,NA,"pre-exposure"
884,"condition1",1,"WH",NA,"mismatch","9","WH","exposure",0.99,34,"SUBJ",4,NA,16.9508,NA,"pre-exposure"
884,"condition1",2,"WH",NA,"mismatch","6","WH","exposure",1,22,"SUBJ",5,NA,16.9508,NA,"pre-exposure"
884,"condition1",2,"WH",NA,"mismatch","101","FILL","exposure",0.98,181,"SUBJ",6,NA,16.9508,NA,"pre-exposure"
884,"condition1",2,"WH",NA,"mismatch","22","WH","exposure",1,86,"SUBJ",7,NA,16.9508,NA,"exposure"
884,"condition1",2,"WH",NA,"mismatch","126","UNGRAM","exposure",0,206,"SUBJ",8,NA,16.9508,NA,"exposure"
884,"condition1",3,"WH",NA,"mismatch","102","FILL","exposure",0.99,182,"SUBJ",9,NA,16.9508,NA,"exposure"
884,"condition1",3,"WH",NA,"mismatch","10","WH","exposure",1,38,"SUBJ",10,NA,16.9508,NA,"exposure"
884,"condition1",3,"WH",NA,"mismatch","4","WH","exposure",1,14,"SUBJ",11,NA,16.9508,NA,"exposure"
884,"condition1",3,"WH",NA,"mismatch","122","UNGRAM","exposure",0,202,"SUBJ",12,NA,16.9508,NA,"exposure"
884,"condition1",4,"WH",NA,"mismatch","117","UNGRAM","exposure",0.02,197,"SUBJ",13,NA,16.9508,NA,"exposure"
884,"condition1",4,"WH",NA,"mismatch","109","FILL","exposure",1,189,"SUBJ",14,NA,16.9508,NA,"exposure"
884,"condition1",4,"WH",NA,"mismatch","19","WH","exposure",1,74,"SUBJ",15,NA,16.9508,NA,"exposure"
884,"condition1",4,"WH",NA,"mismatch","17","WH","exposure",1,66,"SUBJ",16,NA,16.9508,NA,"exposure"
884,"condition1",5,"WH",NA,"mismatch","1","WH","exposure",1,2,"SUBJ",17,NA,16.9508,NA,"exposure"
884,"condition1",5,"WH",NA,"mismatch","105","FILL","exposure",0.98,185,"SUBJ",18,NA,16.9508,NA,"exposure"
884,"condition1",5,"WH",NA,"mismatch","120","UNGRAM","exposure",0.03,200,"SUBJ",19,NA,16.9508,NA,"exposure"
884,"condition1",5,"WH",NA,"mismatch","8","WH","exposure",0.97,30,"SUBJ",20,NA,16.9508,NA,"exposure"
884,"condition1",6,"WH",NA,"mismatch","123","UNGRAM","exposure",0.01,203,"SUBJ",21,NA,16.9508,NA,"exposure"
884,"condition1",6,"WH",NA,"mismatch","14","WH","exposure",0.98,54,"SUBJ",22,NA,16.9508,NA,"exposure"
884,"condition1",6,"WH",NA,"mismatch","106","FILL","exposure",1,186,"SUBJ",23,NA,16.9508,NA,"exposure"
884,"condition1",6,"WH",NA,"mismatch","11","WH","exposure",0.97,42,"SUBJ",24,NA,16.9508,NA,"exposure"
884,"condition1",101,"WH",NA,"mismatch","103","FILL","test",1,183,"SUBJ",25,NA,16.9508,NA,"test"
884,"condition1",101,"WH",NA,"mismatch","20","SUBJ","test",0.02,79,"SUBJ",26,NA,16.9508,NA,"test"
884,"condition1",101,"WH",NA,"mismatch","119","UNGRAM","test",0.01,199,"SUBJ",27,NA,16.9508,NA,"test"
884,"condition1",101,"WH",NA,"mismatch","21","SUBJ","test",0.02,83,"SUBJ",28,NA,16.9508,NA,"test"
884,"condition1",102,"WH",NA,"mismatch","15","SUBJ","test",1,59,"SUBJ",29,NA,16.9508,NA,"test"
884,"condition1",102,"WH",NA,"mismatch","118","UNGRAM","test",0.02,198,"SUBJ",30,NA,16.9508,NA,"test"
884,"condition1",102,"WH",NA,"mismatch","107","FILL","test",0.99,187,"SUBJ",31,NA,16.9508,NA,"test"
884,"condition1",102,"WH",NA,"mismatch","16","SUBJ","test",0,63,"SUBJ",32,NA,16.9508,NA,"test"
884,"condition1",103,"WH",NA,"mismatch","127","UNGRAM","test",0.03,207,"SUBJ",33,NA,16.9508,NA,"test"
884,"condition1",103,"WH",NA,"mismatch","111","FILL","test",0.98,191,"SUBJ",34,NA,16.9508,NA,"test"
884,"condition1",103,"WH",NA,"mismatch","12","SUBJ","test",0.9,47,"SUBJ",35,NA,16.9508,NA,"test"
884,"condition1",103,"WH",NA,"mismatch","13","SUBJ","test",0.99,51,"SUBJ",36,NA,16.9508,NA,"test"
884,"condition1",104,"WH",NA,"mismatch","7","SUBJ","test",0.94,27,"SUBJ",37,NA,16.9508,NA,"test"
884,"condition1",104,"WH",NA,"mismatch","108","FILL","test",1,188,"SUBJ",38,NA,16.9508,NA,"test"
884,"condition1",104,"WH",NA,"mismatch","121","UNGRAM","test",0,201,"SUBJ",39,NA,16.9508,NA,"test"
884,"condition1",104,"WH",NA,"mismatch","5","SUBJ","test",0.88,19,"SUBJ",40,NA,16.9508,NA,"test"
884,"condition1",105,"WH",NA,"mismatch","104","FILL","test",0.98,184,"SUBJ",41,NA,16.9508,NA,"test"
884,"condition1",105,"WH",NA,"mismatch","125","UNGRAM","test",0.01,205,"SUBJ",42,NA,16.9508,NA,"test"
884,"condition1",105,"WH",NA,"mismatch","2","SUBJ","test",1,7,"SUBJ",43,NA,16.9508,NA,"test"
884,"condition1",105,"WH",NA,"mismatch","3","SUBJ","test",0.87,11,"SUBJ",44,NA,16.9508,NA,"test"
870,"condition1",1,"WH",NA,"mismatch","118","UNGRAM","exposure",0,198,"SUBJ",1,NA,21.3990333333333,NA,"pre-exposure"
870,"condition1",1,"WH",NA,"mismatch","16","WH","exposure",0.08,62,"SUBJ",2,NA,21.3990333333333,NA,"pre-exposure"
870,"condition1",1,"WH",NA,"mismatch","20","WH","exposure",0.77,78,"SUBJ",3,NA,21.3990333333333,NA,"pre-exposure"
870,"condition1",1,"WH",NA,"mismatch","102","FILL","exposure",1,182,"SUBJ",4,NA,21.3990333333333,NA,"pre-exposure"
870,"condition1",2,"WH",NA,"mismatch","18","WH","exposure",0.43,70,"SUBJ",5,NA,21.3990333333333,NA,"pre-exposure"
870,"condition1",2,"WH",NA,"mismatch","11","WH","exposure",0.63,42,"SUBJ",6,NA,21.3990333333333,NA,"pre-exposure"
870,"condition1",2,"WH",NA,"mismatch","120","UNGRAM","exposure",0,200,"SUBJ",7,NA,21.3990333333333,NA,"exposure"
870,"condition1",2,"WH",NA,"mismatch","110","FILL","exposure",1,190,"SUBJ",8,NA,21.3990333333333,NA,"exposure"
870,"condition1",3,"WH",NA,"mismatch","7","WH","exposure",1,26,"SUBJ",9,NA,21.3990333333333,NA,"exposure"
870,"condition1",3,"WH",NA,"mismatch","124","UNGRAM","exposure",0.05,204,"SUBJ",10,NA,21.3990333333333,NA,"exposure"
870,"condition1",3,"WH",NA,"mismatch","111","FILL","exposure",0.91,191,"SUBJ",11,NA,21.3990333333333,NA,"exposure"
870,"condition1",3,"WH",NA,"mismatch","4","WH","exposure",0.55,14,"SUBJ",12,NA,21.3990333333333,NA,"exposure"
870,"condition1",4,"WH",NA,"mismatch","1","WH","exposure",1,2,"SUBJ",13,NA,21.3990333333333,NA,"exposure"
870,"condition1",4,"WH",NA,"mismatch","108","FILL","exposure",1,188,"SUBJ",14,NA,21.3990333333333,NA,"exposure"
870,"condition1",4,"WH",NA,"mismatch","125","UNGRAM","exposure",0.74,205,"SUBJ",15,NA,21.3990333333333,NA,"exposure"
870,"condition1",4,"WH",NA,"mismatch","15","WH","exposure",0.83,58,"SUBJ",16,NA,21.3990333333333,NA,"exposure"
870,"condition1",5,"WH",NA,"mismatch","19","WH","exposure",0.27,74,"SUBJ",17,NA,21.3990333333333,NA,"exposure"
870,"condition1",5,"WH",NA,"mismatch","104","FILL","exposure",1,184,"SUBJ",18,NA,21.3990333333333,NA,"exposure"
870,"condition1",5,"WH",NA,"mismatch","117","UNGRAM","exposure",0.01,197,"SUBJ",19,NA,21.3990333333333,NA,"exposure"
870,"condition1",5,"WH",NA,"mismatch","6","WH","exposure",0.86,22,"SUBJ",20,NA,21.3990333333333,NA,"exposure"
870,"condition1",6,"WH",NA,"mismatch","105","FILL","exposure",1,185,"SUBJ",21,NA,21.3990333333333,NA,"exposure"
870,"condition1",6,"WH",NA,"mismatch","5","WH","exposure",0.63,18,"SUBJ",22,NA,21.3990333333333,NA,"exposure"
870,"condition1",6,"WH",NA,"mismatch","13","WH","exposure",0.74,50,"SUBJ",23,NA,21.3990333333333,NA,"exposure"
870,"condition1",6,"WH",NA,"mismatch","121","UNGRAM","exposure",0.16,201,"SUBJ",24,NA,21.3990333333333,NA,"exposure"
870,"condition1",101,"WH",NA,"mismatch","22","SUBJ","test",0.05,87,"SUBJ",25,NA,21.3990333333333,NA,"test"
870,"condition1",101,"WH",NA,"mismatch","21","SUBJ","test",0.26,83,"SUBJ",26,NA,21.3990333333333,NA,"test"
870,"condition1",101,"WH",NA,"mismatch","127","UNGRAM","test",0.49,207,"SUBJ",27,NA,21.3990333333333,NA,"test"
870,"condition1",101,"WH",NA,"mismatch","106","FILL","test",1,186,"SUBJ",28,NA,21.3990333333333,NA,"test"
870,"condition1",102,"WH",NA,"mismatch","14","SUBJ","test",0.89,55,"SUBJ",29,NA,21.3990333333333,NA,"test"
870,"condition1",102,"WH",NA,"mismatch","123","UNGRAM","test",0.22,203,"SUBJ",30,NA,21.3990333333333,NA,"test"
870,"condition1",102,"WH",NA,"mismatch","107","FILL","test",0.6,187,"SUBJ",31,NA,21.3990333333333,NA,"test"
870,"condition1",102,"WH",NA,"mismatch","17","SUBJ","test",1,67,"SUBJ",32,NA,21.3990333333333,NA,"test"
870,"condition1",103,"WH",NA,"mismatch","109","FILL","test",1,189,"SUBJ",33,NA,21.3990333333333,NA,"test"
870,"condition1",103,"WH",NA,"mismatch","12","SUBJ","test",0.81,47,"SUBJ",34,NA,21.3990333333333,NA,"test"
870,"condition1",103,"WH",NA,"mismatch","10","SUBJ","test",0.58,39,"SUBJ",35,NA,21.3990333333333,NA,"test"
870,"condition1",103,"WH",NA,"mismatch","119","UNGRAM","test",0,199,"SUBJ",36,NA,21.3990333333333,NA,"test"
870,"condition1",104,"WH",NA,"mismatch","8","SUBJ","test",0.64,31,"SUBJ",37,NA,21.3990333333333,NA,"test"
870,"condition1",104,"WH",NA,"mismatch","9","SUBJ","test",0.58,35,"SUBJ",38,NA,21.3990333333333,NA,"test"
870,"condition1",104,"WH",NA,"mismatch","101","FILL","test",0.97,181,"SUBJ",39,NA,21.3990333333333,NA,"test"
870,"condition1",104,"WH",NA,"mismatch","122","UNGRAM","test",0.16,202,"SUBJ",40,NA,21.3990333333333,NA,"test"
870,"condition1",105,"WH",NA,"mismatch","126","UNGRAM","test",0.08,206,"SUBJ",41,NA,21.3990333333333,NA,"test"
870,"condition1",105,"WH",NA,"mismatch","2","SUBJ","test",1,7,"SUBJ",42,NA,21.3990333333333,NA,"test"
870,"condition1",105,"WH",NA,"mismatch","3","SUBJ","test",0.22,11,"SUBJ",43,NA,21.3990333333333,NA,"test"
870,"condition1",105,"WH",NA,"mismatch","103","FILL","test",1,183,"SUBJ",44,NA,21.3990333333333,NA,"test"
945,"condition1",1,"WH",NA,"mismatch","121","UNGRAM","exposure",0.06,201,"SUBJ",1,NA,15.4240833333333,NA,"pre-exposure"
945,"condition1",1,"WH",NA,"mismatch","20","WH","exposure",0.82,78,"SUBJ",2,NA,15.4240833333333,NA,"pre-exposure"
945,"condition1",1,"WH",NA,"mismatch","101","FILL","exposure",0.78,181,"SUBJ",3,NA,15.4240833333333,NA,"pre-exposure"
945,"condition1",1,"WH",NA,"mismatch","14","WH","exposure",0.85,54,"SUBJ",4,NA,15.4240833333333,NA,"pre-exposure"
945,"condition1",2,"WH",NA,"mismatch","125","UNGRAM","exposure",0.2,205,"SUBJ",5,NA,15.4240833333333,NA,"pre-exposure"
945,"condition1",2,"WH",NA,"mismatch","8","WH","exposure",0.85,30,"SUBJ",6,NA,15.4240833333333,NA,"pre-exposure"
945,"condition1",2,"WH",NA,"mismatch","107","FILL","exposure",0.89,187,"SUBJ",7,NA,15.4240833333333,NA,"exposure"
945,"condition1",2,"WH",NA,"mismatch","22","WH","exposure",0.88,86,"SUBJ",8,NA,15.4240833333333,NA,"exposure"
945,"condition1",3,"WH",NA,"mismatch","12","WH","exposure",0.79,46,"SUBJ",9,NA,15.4240833333333,NA,"exposure"
945,"condition1",3,"WH",NA,"mismatch","9","WH","exposure",0.88,34,"SUBJ",10,NA,15.4240833333333,NA,"exposure"
945,"condition1",3,"WH",NA,"mismatch","124","UNGRAM","exposure",0.02,204,"SUBJ",11,NA,15.4240833333333,NA,"exposure"
945,"condition1",3,"WH",NA,"mismatch","105","FILL","exposure",0.84,185,"SUBJ",12,NA,15.4240833333333,NA,"exposure"
945,"condition1",4,"WH",NA,"mismatch","117","UNGRAM","exposure",0.05,197,"SUBJ",13,NA,15.4240833333333,NA,"exposure"
945,"condition1",4,"WH",NA,"mismatch","108","FILL","exposure",0.88,188,"SUBJ",14,NA,15.4240833333333,NA,"exposure"
945,"condition1",4,"WH",NA,"mismatch","1","WH","exposure",0.89,2,"SUBJ",15,NA,15.4240833333333,NA,"exposure"
945,"condition1",4,"WH",NA,"mismatch","6","WH","exposure",0.63,22,"SUBJ",16,NA,15.4240833333333,NA,"exposure"
945,"condition1",5,"WH",NA,"mismatch","102","FILL","exposure",0.83,182,"SUBJ",17,NA,15.4240833333333,NA,"exposure"
945,"condition1",5,"WH",NA,"mismatch","118","UNGRAM","exposure",0.07,198,"SUBJ",18,NA,15.4240833333333,NA,"exposure"
945,"condition1",5,"WH",NA,"mismatch","17","WH","exposure",0.74,66,"SUBJ",19,NA,15.4240833333333,NA,"exposure"
945,"condition1",5,"WH",NA,"mismatch","21","WH","exposure",0.95,82,"SUBJ",20,NA,15.4240833333333,NA,"exposure"
945,"condition1",6,"WH",NA,"mismatch","4","WH","exposure",0.85,14,"SUBJ",21,NA,15.4240833333333,NA,"exposure"
945,"condition1",6,"WH",NA,"mismatch","110","FILL","exposure",0.92,190,"SUBJ",22,NA,15.4240833333333,NA,"exposure"
945,"condition1",6,"WH",NA,"mismatch","11","WH","exposure",0.85,42,"SUBJ",23,NA,15.4240833333333,NA,"exposure"
945,"condition1",6,"WH",NA,"mismatch","127","UNGRAM","exposure",0,207,"SUBJ",24,NA,15.4240833333333,NA,"exposure"
945,"condition1",101,"WH",NA,"mismatch","18","SUBJ","test",0.37,71,"SUBJ",25,NA,15.4240833333333,NA,"test"
945,"condition1",101,"WH",NA,"mismatch","119","UNGRAM","test",0.1,199,"SUBJ",26,NA,15.4240833333333,NA,"test"
945,"condition1",101,"WH",NA,"mismatch","19","SUBJ","test",0.34,75,"SUBJ",27,NA,15.4240833333333,NA,"test"
945,"condition1",101,"WH",NA,"mismatch","106","FILL","test",0.9,186,"SUBJ",28,NA,15.4240833333333,NA,"test"
945,"condition1",102,"WH",NA,"mismatch","15","SUBJ","test",0.27,59,"SUBJ",29,NA,15.4240833333333,NA,"test"
945,"condition1",102,"WH",NA,"mismatch","16","SUBJ","test",0.4,63,"SUBJ",30,NA,15.4240833333333,NA,"test"
945,"condition1",102,"WH",NA,"mismatch","104","FILL","test",0.88,184,"SUBJ",31,NA,15.4240833333333,NA,"test"
945,"condition1",102,"WH",NA,"mismatch","126","UNGRAM","test",0.12,206,"SUBJ",32,NA,15.4240833333333,NA,"test"
945,"condition1",103,"WH",NA,"mismatch","10","SUBJ","test",0.22,39,"SUBJ",33,NA,15.4240833333333,NA,"test"
945,"condition1",103,"WH",NA,"mismatch","13","SUBJ","test",0.37,51,"SUBJ",34,NA,15.4240833333333,NA,"test"
945,"condition1",103,"WH",NA,"mismatch","111","FILL","test",0.68,191,"SUBJ",35,NA,15.4240833333333,NA,"test"
945,"condition1",103,"WH",NA,"mismatch","120","UNGRAM","test",0.12,200,"SUBJ",36,NA,15.4240833333333,NA,"test"
945,"condition1",104,"WH",NA,"mismatch","5","SUBJ","test",0.6,19,"SUBJ",37,NA,15.4240833333333,NA,"test"
945,"condition1",104,"WH",NA,"mismatch","122","UNGRAM","test",0.1,202,"SUBJ",38,NA,15.4240833333333,NA,"test"
945,"condition1",104,"WH",NA,"mismatch","109","FILL","test",0.91,189,"SUBJ",39,NA,15.4240833333333,NA,"test"
945,"condition1",104,"WH",NA,"mismatch","7","SUBJ","test",0.3,27,"SUBJ",40,NA,15.4240833333333,NA,"test"
945,"condition1",105,"WH",NA,"mismatch","103","FILL","test",0.78,183,"SUBJ",41,NA,15.4240833333333,NA,"test"
945,"condition1",105,"WH",NA,"mismatch","2","SUBJ","test",0.48,7,"SUBJ",42,NA,15.4240833333333,NA,"test"
945,"condition1",105,"WH",NA,"mismatch","3","SUBJ","test",0.85,11,"SUBJ",43,NA,15.4240833333333,NA,"test"
945,"condition1",105,"WH",NA,"mismatch","123","UNGRAM","test",0.13,203,"SUBJ",44,NA,15.4240833333333,NA,"test"
918,"condition1",1,"WH",NA,"mismatch","105","FILL","exposure",0.97,185,"SUBJ",1,NA,32.9182,NA,"pre-exposure"
918,"condition1",1,"WH",NA,"mismatch","11","WH","exposure",0.99,42,"SUBJ",2,NA,32.9182,NA,"pre-exposure"
918,"condition1",1,"WH",NA,"mismatch","10","WH","exposure",0.01,38,"SUBJ",3,NA,32.9182,NA,"pre-exposure"
918,"condition1",1,"WH",NA,"mismatch","123","UNGRAM","exposure",0,203,"SUBJ",4,NA,32.9182,NA,"pre-exposure"
918,"condition1",2,"WH",NA,"mismatch","18","WH","exposure",0.23,70,"SUBJ",5,NA,32.9182,NA,"pre-exposure"
918,"condition1",2,"WH",NA,"mismatch","106","FILL","exposure",0.97,186,"SUBJ",6,NA,32.9182,NA,"pre-exposure"
918,"condition1",2,"WH",NA,"mismatch","122","UNGRAM","exposure",0.98,202,"SUBJ",7,NA,32.9182,NA,"exposure"
918,"condition1",2,"WH",NA,"mismatch","17","WH","exposure",0.84,66,"SUBJ",8,NA,32.9182,NA,"exposure"
918,"condition1",3,"WH",NA,"mismatch","9","WH","exposure",0.99,34,"SUBJ",9,NA,32.9182,NA,"exposure"
918,"condition1",3,"WH",NA,"mismatch","15","WH","exposure",0.52,58,"SUBJ",10,NA,32.9182,NA,"exposure"
918,"condition1",3,"WH",NA,"mismatch","125","UNGRAM","exposure",0.49,205,"SUBJ",11,NA,32.9182,NA,"exposure"
918,"condition1",3,"WH",NA,"mismatch","110","FILL","exposure",0,190,"SUBJ",12,NA,32.9182,NA,"exposure"
918,"condition1",4,"WH",NA,"mismatch","13","WH","exposure",0.43,50,"SUBJ",13,NA,32.9182,NA,"exposure"
918,"condition1",4,"WH",NA,"mismatch","2","WH","exposure",0.23,6,"SUBJ",14,NA,32.9182,NA,"exposure"
918,"condition1",4,"WH",NA,"mismatch","103","FILL","exposure",0.99,183,"SUBJ",15,NA,32.9182,NA,"exposure"
918,"condition1",4,"WH",NA,"mismatch","118","UNGRAM","exposure",0.58,198,"SUBJ",16,NA,32.9182,NA,"exposure"
918,"condition1",5,"WH",NA,"mismatch","119","UNGRAM","exposure",0.48,199,"SUBJ",17,NA,32.9182,NA,"exposure"
918,"condition1",5,"WH",NA,"mismatch","3","WH","exposure",1,10,"SUBJ",18,NA,32.9182,NA,"exposure"
918,"condition1",5,"WH",NA,"mismatch","108","FILL","exposure",0.81,188,"SUBJ",19,NA,32.9182,NA,"exposure"
918,"condition1",5,"WH",NA,"mismatch","21","WH","exposure",0.97,82,"SUBJ",20,NA,32.9182,NA,"exposure"
918,"condition1",6,"WH",NA,"mismatch","6","WH","exposure",0.98,22,"SUBJ",21,NA,32.9182,NA,"exposure"
918,"condition1",6,"WH",NA,"mismatch","101","FILL","exposure",0.9,181,"SUBJ",22,NA,32.9182,NA,"exposure"
918,"condition1",6,"WH",NA,"mismatch","8","WH","exposure",0.66,30,"SUBJ",23,NA,32.9182,NA,"exposure"
918,"condition1",6,"WH",NA,"mismatch","126","UNGRAM","exposure",0.46,206,"SUBJ",24,NA,32.9182,NA,"exposure"
918,"condition1",101,"WH",NA,"mismatch","22","SUBJ","test",0.85,87,"SUBJ",25,NA,32.9182,NA,"test"
918,"condition1",101,"WH",NA,"mismatch","102","FILL","test",0.81,182,"SUBJ",26,NA,32.9182,NA,"test"
918,"condition1",101,"WH",NA,"mismatch","20","SUBJ","test",0.9,79,"SUBJ",27,NA,32.9182,NA,"test"
918,"condition1",101,"WH",NA,"mismatch","117","UNGRAM","test",0.33,197,"SUBJ",28,NA,32.9182,NA,"test"
918,"condition1",102,"WH",NA,"mismatch","127","UNGRAM","test",0.5,207,"SUBJ",29,NA,32.9182,NA,"test"
918,"condition1",102,"WH",NA,"mismatch","16","SUBJ","test",0.96,63,"SUBJ",30,NA,32.9182,NA,"test"
918,"condition1",102,"WH",NA,"mismatch","111","FILL","test",0.83,191,"SUBJ",31,NA,32.9182,NA,"test"
918,"condition1",102,"WH",NA,"mismatch","19","SUBJ","test",0.87,75,"SUBJ",32,NA,32.9182,NA,"test"
918,"condition1",103,"WH",NA,"mismatch","14","SUBJ","test",0.84,55,"SUBJ",33,NA,32.9182,NA,"test"
918,"condition1",103,"WH",NA,"mismatch","12","SUBJ","test",0.97,47,"SUBJ",34,NA,32.9182,NA,"test"
918,"condition1",103,"WH",NA,"mismatch","109","FILL","test",0.9,189,"SUBJ",35,NA,32.9182,NA,"test"
918,"condition1",103,"WH",NA,"mismatch","120","UNGRAM","test",0.48,200,"SUBJ",36,NA,32.9182,NA,"test"
918,"condition1",104,"WH",NA,"mismatch","124","UNGRAM","test",0.67,204,"SUBJ",37,NA,32.9182,NA,"test"
918,"condition1",104,"WH",NA,"mismatch","7","SUBJ","test",0.98,27,"SUBJ",38,NA,32.9182,NA,"test"
918,"condition1",104,"WH",NA,"mismatch","104","FILL","test",0.97,184,"SUBJ",39,NA,32.9182,NA,"test"
918,"condition1",104,"WH",NA,"mismatch","5","SUBJ","test",0.86,19,"SUBJ",40,NA,32.9182,NA,"test"
918,"condition1",105,"WH",NA,"mismatch","4","SUBJ","test",0.97,15,"SUBJ",41,NA,32.9182,NA,"test"
918,"condition1",105,"WH",NA,"mismatch","1","SUBJ","test",0.96,3,"SUBJ",42,NA,32.9182,NA,"test"
918,"condition1",105,"WH",NA,"mismatch","107","FILL","test",0.85,187,"SUBJ",43,NA,32.9182,NA,"test"
918,"condition1",105,"WH",NA,"mismatch","121","UNGRAM","test",0.5,201,"SUBJ",44,NA,32.9182,NA,"test"
922,"condition1",1,"SUBJ",NA,"match","9","SUBJ","exposure",0.04,35,"SUBJ",1,NA,34.1714166666667,NA,"pre-exposure"
922,"condition1",1,"SUBJ",NA,"match","8","SUBJ","exposure",0.13,31,"SUBJ",2,NA,34.1714166666667,NA,"pre-exposure"
922,"condition1",1,"SUBJ",NA,"match","120","UNGRAM","exposure",0,200,"SUBJ",3,NA,34.1714166666667,NA,"pre-exposure"
922,"condition1",1,"SUBJ",NA,"match","101","FILL","exposure",1,181,"SUBJ",4,NA,34.1714166666667,NA,"pre-exposure"
922,"condition1",2,"SUBJ",NA,"match","11","SUBJ","exposure",0.19,43,"SUBJ",5,NA,34.1714166666667,NA,"pre-exposure"
922,"condition1",2,"SUBJ",NA,"match","124","UNGRAM","exposure",0,204,"SUBJ",6,NA,34.1714166666667,NA,"pre-exposure"
922,"condition1",2,"SUBJ",NA,"match","104","FILL","exposure",1,184,"SUBJ",7,NA,34.1714166666667,NA,"exposure"
922,"condition1",2,"SUBJ",NA,"match","1","SUBJ","exposure",0.23,3,"SUBJ",8,NA,34.1714166666667,NA,"exposure"
922,"condition1",3,"SUBJ",NA,"match","123","UNGRAM","exposure",0,203,"SUBJ",9,NA,34.1714166666667,NA,"exposure"
922,"condition1",3,"SUBJ",NA,"match","17","SUBJ","exposure",0.26,67,"SUBJ",10,NA,34.1714166666667,NA,"exposure"
922,"condition1",3,"SUBJ",NA,"match","103","FILL","exposure",1,183,"SUBJ",11,NA,34.1714166666667,NA,"exposure"
922,"condition1",3,"SUBJ",NA,"match","20","SUBJ","exposure",0.18,79,"SUBJ",12,NA,34.1714166666667,NA,"exposure"
922,"condition1",4,"SUBJ",NA,"match","105","FILL","exposure",0.95,185,"SUBJ",13,NA,34.1714166666667,NA,"exposure"
922,"condition1",4,"SUBJ",NA,"match","126","UNGRAM","exposure",0,206,"SUBJ",14,NA,34.1714166666667,NA,"exposure"
922,"condition1",4,"SUBJ",NA,"match","19","SUBJ","exposure",0.73,75,"SUBJ",15,NA,34.1714166666667,NA,"exposure"
922,"condition1",4,"SUBJ",NA,"match","16","SUBJ","exposure",0.17,63,"SUBJ",16,NA,34.1714166666667,NA,"exposure"
922,"condition1",5,"SUBJ",NA,"match","22","SUBJ","exposure",0.94,87,"SUBJ",17,NA,34.1714166666667,NA,"exposure"
922,"condition1",5,"SUBJ",NA,"match","122","UNGRAM","exposure",0,202,"SUBJ",18,NA,34.1714166666667,NA,"exposure"
922,"condition1",5,"SUBJ",NA,"match","13","SUBJ","exposure",0.72,51,"SUBJ",19,NA,34.1714166666667,NA,"exposure"
