workerid,proliferate.condition,answer_of_comprehension,block_sequence,choosed_choice,comprehension_response,experiment_condition,first_response_value,group,item_condition,item_group,item_number,item_type,rating,rating_response,response_correctness,trial_sequence_total,wrong_attempts,error
461,default,,7,1,0,CNPC,,,FILL,GAP,30,,,1,Correct,21,,
461,default,,8,3,3,CNPC,,,UG,GAP,41,,,0,Don't know,22,,
461,default,,8,2,2,CNPC,,,CNPC,GAP,5,,,1,Incorrect,23,,
461,default,,8,0,0,CNPC,,,FILL,GAP,29,,,0.8,Correct,24,,
461,default,,9,3,3,CNPC,,,UG,GAP,40,,,0,Don't know,25,,
461,default,,9,3,3,CNPC,,,CNPC,GAP,4,,,0.27,Don't know,26,,
461,default,,9,1,0,CNPC,,,FILL,GAP,28,,,0.67,Correct,27,,
461,default,,10,2,0,CNPC,,,FILL,GAP,27,,,0.81,Correct,28,,
461,default,,10,3,3,CNPC,,,UG,GAP,39,,,0,Don't know,29,,
461,default,,10,3,3,CNPC,,,CNPC,GAP,3,,,0.66,Don't know,30,,
461,default,,11,2,1,CNPC,,,CNPC,GAP,2,,,0.68,Incorrect,31,,
461,default,,11,0,0,CNPC,,,FILL,GAP,26,,,0.77,Correct,32,,
461,default,,11,3,3,CNPC,,,UG,GAP,38,,,0,Don't know,33,,
461,default,,12,1,0,CNPC,,,FILL,GAP,25,,,0.89,Correct,34,,
461,default,,12,3,3,CNPC,,,UG,GAP,37,,,0.03,Don't know,35,,
461,default,,12,0,0,CNPC,,,CNPC,GAP,1,,,0.39,Correct,36,,
549,default,b,practice,,,,a,GAP,,,practice_good,practice_good,0.68,,,0,1,
549,default,d,practice,,,,b,GAP,,,practice_good,practice_good,0.02,,,0,3,
549,default,,1,3,3,CNPC,,,UG,GAP,48,,,0.01,Don't know,1,,
549,default,,1,1,0,CNPC,,,FILL,GAP,36,,,0.72,Correct,2,,
549,default,,1,3,3,CNPC,,,CNPC,GAP,12,,,0.07,Don't know,3,,
549,default,,2,2,0,CNPC,,,UG,GAP,47,,,0.03,Correct,4,,
549,default,,2,1,0,CNPC,,,FILL,GAP,35,,,0.95,Correct,5,,
549,default,,2,3,3,CNPC,,,CNPC,GAP,11,,,0.33,Don't know,6,,
549,default,,3,2,0,CNPC,,,CNPC,GAP,10,,,0.53,Correct,7,,
549,default,,3,3,3,CNPC,,,UG,GAP,46,,,0.01,Don't know,8,,
549,default,,3,2,0,CNPC,,,FILL,GAP,34,,,0.99,Correct,9,,
549,default,,4,0,0,CNPC,,,UG,GAP,45,,,0.01,Correct,10,,
549,default,,4,0,0,CNPC,,,FILL,GAP,33,,,0.96,Correct,11,,
549,default,,4,3,3,CNPC,,,CNPC,GAP,9,,,0.33,Don't know,12,,
549,default,,5,3,3,CNPC,,,UG,GAP,44,,,0.03,Don't know,13,,
549,default,,5,1,1,CNPC,,,CNPC,GAP,8,,,0.44,Incorrect,14,,
549,default,,5,1,0,CNPC,,,FILL,GAP,32,,,0.98,Correct,15,,
549,default,,6,3,3,CNPC,,,UG,GAP,43,,,0.08,Don't know,16,,
549,default,,6,2,0,CNPC,,,FILL,GAP,31,,,0.91,Correct,17,,
549,default,,6,1,1,CNPC,,,CNPC,GAP,7,,,0.28,Incorrect,18,,
549,default,,7,1,0,CNPC,,,CNPC,GAP,6,,,0.42,Correct,19,,
549,default,,7,3,3,CNPC,,,UG,GAP,42,,,0.05,Don't know,20,,
549,default,,7,1,0,CNPC,,,FILL,GAP,30,,,0.97,Correct,21,,
549,default,,8,0,0,CNPC,,,CNPC,GAP,5,,,0.36,Correct,22,,
549,default,,8,1,0,CNPC,,,FILL,GAP,29,,,0.89,Correct,23,,
549,default,,8,3,3,CNPC,,,UG,GAP,41,,,0.03,Don't know,24,,
549,default,,9,2,0,CNPC,,,FILL,GAP,28,,,0.62,Correct,25,,
549,default,,9,3,3,CNPC,,,UG,GAP,40,,,0.05,Don't know,26,,
549,default,,9,2,0,CNPC,,,CNPC,GAP,4,,,0.48,Correct,27,,
549,default,,10,2,0,CNPC,,,FILL,GAP,27,,,1,Correct,28,,
549,default,,10,1,1,CNPC,,,CNPC,GAP,3,,,0.62,Incorrect,29,,
549,default,,10,3,3,CNPC,,,UG,GAP,39,,,0.03,Don't know,30,,
549,default,,11,3,3,CNPC,,,UG,GAP,38,,,0.03,Don't know,31,,
549,default,,11,1,0,CNPC,,,FILL,GAP,26,,,0.95,Correct,32,,
549,default,,11,1,0,CNPC,,,CNPC,GAP,2,,,0.79,Correct,33,,
549,default,,12,2,0,CNPC,,,CNPC,GAP,1,,,0.63,Correct,34,,
549,default,,12,3,3,CNPC,,,UG,GAP,37,,,0.01,Don't know,35,,
549,default,,12,1,0,CNPC,,,FILL,GAP,25,,,0.87,Correct,36,,
211,default,b,practice,,,,,RP,,,practice_good,practice_good,0.6,,,0,0,
211,default,d,practice,,,,c,RP,,,practice_good,practice_good,0,,,0,3,
211,default,,1,0,0,CNPC,,,FILL,RP,36,,,0.53,Correct,1,,
211,default,,1,2,1,CNPC,,,UG,RP,48,,,0,Incorrect,2,,
211,default,,1,3,3,CNPC,,,CNPC,RP,12,,,0.08,Don't know,3,,
211,default,,2,0,2,CNPC,,,CNPC,RP,11,,,0.01,Incorrect,4,,
211,default,,2,0,0,CNPC,,,FILL,RP,35,,,0.48,Correct,5,,
211,default,,2,3,3,CNPC,,,UG,RP,47,,,0,Don't know,6,,
211,default,,3,2,0,CNPC,,,FILL,RP,34,,,0.92,Correct,7,,
211,default,,3,2,0,CNPC,,,UG,RP,46,,,0,Correct,8,,
211,default,,3,0,0,CNPC,,,CNPC,RP,10,,,0.25,Correct,9,,
211,default,,4,0,0,CNPC,,,FILL,RP,33,,,0.64,Correct,10,,
211,default,,4,3,3,CNPC,,,UG,RP,45,,,0,Don't know,11,,
211,default,,4,0,0,CNPC,,,CNPC,RP,9,,,0.26,Correct,12,,
211,default,,5,2,1,CNPC,,,CNPC,RP,8,,,0.41,Incorrect,13,,
211,default,,5,0,0,CNPC,,,FILL,RP,32,,,0.62,Correct,14,,
211,default,,5,3,3,CNPC,,,UG,RP,44,,,0,Don't know,15,,
211,default,,6,3,3,CNPC,,,UG,RP,43,,,0,Don't know,16,,
211,default,,6,1,0,CNPC,,,FILL,RP,31,,,0.74,Correct,17,,
211,default,,6,0,0,CNPC,,,CNPC,RP,7,,,0.24,Correct,18,,
211,default,,7,0,0,CNPC,,,FILL,RP,30,,,0.83,Correct,19,,
211,default,,7,0,0,CNPC,,,UG,RP,42,,,0,Correct,20,,
211,default,,7,0,0,CNPC,,,CNPC,RP,6,,,0,Correct,21,,
211,default,,8,2,0,CNPC,,,FILL,RP,29,,,0.67,Correct,22,,
211,default,,8,3,3,CNPC,,,UG,RP,41,,,0,Don't know,23,,
211,default,,8,2,0,CNPC,,,CNPC,RP,5,,,0.19,Correct,24,,
211,default,,9,1,0,CNPC,,,FILL,RP,28,,,0.54,Correct,25,,
211,default,,9,2,1,CNPC,,,UG,RP,40,,,0,Incorrect,26,,
211,default,,9,0,0,CNPC,,,CNPC,RP,4,,,0.32,Correct,27,,
211,default,,10,2,0,CNPC,,,CNPC,RP,3,,,0.59,Correct,28,,
211,default,,10,1,0,CNPC,,,FILL,RP,27,,,0.77,Correct,29,,
211,default,,10,3,3,CNPC,,,UG,RP,39,,,0,Don't know,30,,
211,default,,11,0,0,CNPC,,,CNPC,RP,2,,,0.53,Correct,31,,
211,default,,11,0,0,CNPC,,,FILL,RP,26,,,0.62,Correct,32,,
211,default,,11,1,0,CNPC,,,UG,RP,38,,,0.03,Correct,33,,
211,default,,12,1,0,CNPC,,,UG,RP,37,,,0,Correct,34,,
211,default,,12,0,0,CNPC,,,FILL,RP,25,,,0.75,Correct,35,,
211,default,,12,1,0,CNPC,,,CNPC,RP,1,,,0.51,Correct,36,,
47,default,b,practice,,,,,RP,,,practice_good,practice_good,1,,,0,0,
47,default,d,practice,,,,c,RP,,,practice_good,practice_good,0.01,,,0,3,
47,default,,1,0,0,CNPC,,,FILL,RP,36,,,0.91,Correct,1,,
47,default,,1,3,3,CNPC,,,UG,RP,48,,,0.03,Don't know,2,,
47,default,,1,0,1,CNPC,,,CNPC,RP,12,,,0.25,Incorrect,3,,
47,default,,2,0,0,CNPC,,,CNPC,RP,11,,,0.09,Correct,4,,
47,default,,2,1,0,CNPC,,,FILL,RP,35,,,0.99,Correct,5,,
47,default,,2,3,3,CNPC,,,UG,RP,47,,,0.02,Don't know,6,,
47,default,,3,1,1,CNPC,,,CNPC,RP,10,,,0.12,Incorrect,7,,
47,default,,3,3,3,CNPC,,,UG,RP,46,,,0,Don't know,8,,
47,default,,3,0,0,CNPC,,,FILL,RP,34,,,0.98,Correct,9,,
47,default,,4,0,1,CNPC,,,CNPC,RP,9,,,0.17,Incorrect,10,,
47,default,,4,3,3,CNPC,,,UG,RP,45,,,0.01,Don't know,11,,
47,default,,4,1,0,CNPC,,,FILL,RP,33,,,1,Correct,12,,
47,default,,5,1,0,CNPC,,,FILL,RP,32,,,0.98,Correct,13,,
47,default,,5,2,0,CNPC,,,CNPC,RP,8,,,0.06,Correct,14,,
47,default,,5,3,3,CNPC,,,UG,RP,44,,,0.02,Don't know,15,,
47,default,,6,2,1,CNPC,,,CNPC,RP,7,,,0.37,Incorrect,16,,
47,default,,6,3,3,CNPC,,,UG,RP,43,,,0.02,Don't know,17,,
47,default,,6,0,0,CNPC,,,FILL,RP,31,,,0.75,Correct,18,,
47,default,,7,0,0,CNPC,,,CNPC,RP,6,,,0.64,Correct,19,,
47,default,,7,0,0,CNPC,,,FILL,RP,30,,,0.92,Correct,20,,
47,default,,7,3,3,CNPC,,,UG,RP,42,,,0,Don't know,21,,
47,default,,8,2,0,CNPC,,,CNPC,RP,5,,,0.56,Correct,22,,
47,default,,8,3,3,CNPC,,,UG,RP,41,,,0,Don't know,23,,
47,default,,8,1,0,CNPC,,,FILL,RP,29,,,0.83,Correct,24,,
47,default,,9,3,3,CNPC,,,UG,RP,40,,,0,Don't know,25,,
47,default,,9,1,1,CNPC,,,CNPC,RP,4,,,0.51,Incorrect,26,,
47,default,,9,2,0,CNPC,,,FILL,RP,28,,,0.71,Correct,27,,
47,default,,10,1,0,CNPC,,,FILL,RP,27,,,0.75,Correct,28,,
47,default,,10,2,0,CNPC,,,CNPC,RP,3,,,0.72,Correct,29,,
47,default,,10,3,3,CNPC,,,UG,RP,39,,,0,Don't know,30,,
47,default,,11,1,0,CNPC,,,CNPC,RP,2,,,0.65,Correct,31,,
47,default,,11,3,3,CNPC,,,UG,RP,38,,,0,Don't know,32,,
47,default,,11,2,0,CNPC,,,FILL,RP,26,,,0.83,Correct,33,,
47,default,,12,3,3,CNPC,,,UG,RP,37,,,0.02,Don't know,34,,
47,default,,12,0,0,CNPC,,,FILL,RP,25,,,0.76,Correct,35,,
47,default,,12,2,0,CNPC,,,CNPC,RP,1,,,0.76,Correct,36,,
339,default,b,practice,,,,a,RP,,,practice_good,practice_good,0.61,,,0,3,
339,default,d,practice,,,,c,RP,,,practice_good,practice_good,0.5,,,0,8,
339,default,,1,2,1,CNPC,,,FILL,RP,36,,,0.77,Incorrect,1,,
339,default,,1,0,1,CNPC,,,UG,RP,48,,,0.8,Incorrect,2,,
339,default,,1,3,3,CNPC,,,CNPC,RP,12,,,0.73,Don't know,3,,
339,default,,2,1,1,CNPC,,,CNPC,RP,11,,,0.67,Incorrect,4,,
339,default,,2,1,0,CNPC,,,UG,RP,47,,,0.73,Correct,5,,
339,default,,2,0,0,CNPC,,,FILL,RP,35,,,0.8,Correct,6,,
339,default,,3,3,3,CNPC,,,UG,RP,46,,,0.64,Don't know,7,,
339,default,,3,0,0,CNPC,,,FILL,RP,34,,,0.68,Correct,8,,
339,default,,3,0,1,CNPC,,,CNPC,RP,10,,,0.66,Incorrect,9,,
339,default,,4,1,1,CNPC,,,CNPC,RP,9,,,0.63,Incorrect,10,,
339,default,,4,1,0,CNPC,,,FILL,RP,33,,,0.61,Correct,11,,
339,default,,4,3,3,CNPC,,,UG,RP,45,,,0.79,Don't know,12,,
339,default,,5,1,1,CNPC,,,CNPC,RP,8,,,0.69,Incorrect,13,,
339,default,,5,0,1,CNPC,,,UG,RP,44,,,0.7,Incorrect,14,,
339,default,,5,1,0,CNPC,,,FILL,RP,32,,,0.74,Correct,15,,
339,default,,6,0,0,CNPC,,,FILL,RP,31,,,0.71,Correct,16,,
339,default,,6,1,1,CNPC,,,CNPC,RP,7,,,0.75,Incorrect,17,,
339,default,,6,2,1,CNPC,,,UG,RP,43,,,0.72,Incorrect,18,,
339,default,,7,0,0,CNPC,,,UG,RP,42,,,0.72,Correct,19,,
339,default,,7,0,0,CNPC,,,FILL,RP,30,,,0.7,Correct,20,,
339,default,,7,0,1,CNPC,,,CNPC,RP,6,,,0.74,Incorrect,21,,
339,default,,8,3,3,CNPC,,,UG,RP,41,,,0.76,Don't know,22,,
339,default,,8,1,1,CNPC,,,CNPC,RP,5,,,0.8,Incorrect,23,,
339,default,,8,0,0,CNPC,,,FILL,RP,29,,,0.74,Correct,24,,
339,default,,9,2,1,CNPC,,,UG,RP,40,,,0.87,Incorrect,25,,
339,default,,9,1,0,CNPC,,,FILL,RP,28,,,0.74,Correct,26,,
339,default,,9,1,1,CNPC,,,CNPC,RP,4,,,0.89,Incorrect,27,,
339,default,,10,3,3,CNPC,,,FILL,RP,27,,,0.69,Don't know,28,,
339,default,,10,0,2,CNPC,,,UG,RP,39,,,0.64,Incorrect,29,,
339,default,,10,2,1,CNPC,,,CNPC,RP,3,,,0.77,Incorrect,30,,
339,default,,11,1,0,CNPC,,,UG,RP,38,,,0.72,Correct,31,,
339,default,,11,2,0,CNPC,,,CNPC,RP,2,,,0.79,Correct,32,,
339,default,,11,2,2,CNPC,,,FILL,RP,26,,,0.71,Incorrect,33,,
339,default,,12,0,1,CNPC,,,CNPC,RP,1,,,0.72,Incorrect,34,,
339,default,,12,1,0,CNPC,,,FILL,RP,25,,,0.62,Correct,35,,
339,default,,12,0,0,CNPC,,,UG,RP,37,,,0.63,Correct,36,,
290,default,b,practice,,,,,RP,,,practice_good,practice_good,0.99,,,0,0,
290,default,d,practice,,,,a,RP,,,practice_good,practice_good,0,,,0,3,
290,default,,1,3,3,WH,,,UG,RP,48,,,0,Don't know,1,,
290,default,,1,0,0,WH,,,FILL,RP,36,,,1,Correct,2,,
290,default,,1,2,0,WH,,,WH,RP,24,,,0.78,Correct,3,,
290,default,,2,3,3,WH,,,UG,RP,47,,,0,Don't know,4,,
290,default,,2,1,0,WH,,,WH,RP,23,,,0.82,Correct,5,,
290,default,,2,2,0,WH,,,FILL,RP,35,,,0.98,Correct,6,,
290,default,,3,1,0,WH,,,WH,RP,22,,,0.75,Correct,7,,
290,default,,3,1,0,WH,,,FILL,RP,34,,,0.88,Correct,8,,
290,default,,3,3,3,WH,,,UG,RP,46,,,0.01,Don't know,9,,
290,default,,4,0,0,WH,,,FILL,RP,33,,,0.8,Correct,10,,
290,default,,4,1,0,WH,,,WH,RP,21,,,0.88,Correct,11,,
290,default,,4,3,3,WH,,,UG,RP,45,,,0.02,Don't know,12,,
290,default,,5,2,0,WH,,,FILL,RP,32,,,0.99,Correct,13,,
290,default,,5,3,3,WH,,,UG,RP,44,,,0.02,Don't know,14,,
290,default,,5,0,0,WH,,,WH,RP,20,,,0.77,Correct,15,,
290,default,,6,3,3,WH,,,UG,RP,43,,,0,Don't know,16,,
290,default,,6,1,0,WH,,,FILL,RP,31,,,0.99,Correct,17,,
290,default,,6,0,2,WH,,,WH,RP,19,,,0.47,Incorrect,18,,
290,default,,7,2,0,WH,,,FILL,RP,30,,,0.99,Correct,19,,
290,default,,7,3,3,WH,,,UG,RP,42,,,0.02,Don't know,20,,
290,default,,7,2,0,WH,,,WH,RP,18,,,0.47,Correct,21,,
290,default,,8,1,0,WH,,,WH,RP,17,,,0.68,Correct,22,,
290,default,,8,1,0,WH,,,FILL,RP,29,,,0.68,Correct,23,,
290,default,,8,3,3,WH,,,UG,RP,41,,,0,Don't know,24,,
290,default,,9,2,0,WH,,,FILL,RP,28,,,0.56,Correct,25,,
290,default,,9,0,0,WH,,,WH,RP,16,,,0.22,Correct,26,,
290,default,,9,3,3,WH,,,UG,RP,40,,,0.02,Don't know,27,,
290,default,,10,3,3,WH,,,WH,RP,15,,,0.11,Don't know,28,,
290,default,,10,0,0,WH,,,FILL,RP,27,,,0.84,Correct,29,,
290,default,,10,3,3,WH,,,UG,RP,39,,,0,Don't know,30,,
290,default,,11,0,0,WH,,,FILL,RP,26,,,0.79,Correct,31,,
290,default,,11,2,0,WH,,,UG,RP,38,,,0.01,Correct,32,,
290,default,,11,2,0,WH,,,WH,RP,14,,,0.56,Correct,33,,
290,default,,12,0,0,WH,,,WH,RP,13,,,0.76,Correct,34,,
290,default,,12,3,3,WH,,,UG,RP,37,,,0.01,Don't know,35,,
290,default,,12,2,0,WH,,,FILL,RP,25,,,0.6,Correct,36,,
441,default,b,practice,,,,,RP,,,practice_good,practice_good,1,,,0,0,
441,default,d,practice,,,,b,RP,,,practice_good,practice_good,0,,,0,4,
441,default,,1,0,0,CNPC,,,FILL,RP,36,,,0.98,Correct,1,,
441,default,,1,0,1,CNPC,,,CNPC,RP,12,,,0.49,Incorrect,2,,
441,default,,1,3,3,CNPC,,,UG,RP,48,,,0,Don't know,3,,
441,default,,2,1,0,CNPC,,,CNPC,RP,11,,,0.62,Correct,4,,
441,default,,2,0,0,CNPC,,,FILL,RP,35,,,1,Correct,5,,
441,default,,2,3,3,CNPC,,,UG,RP,47,,,0,Don't know,6,,
441,default,,3,0,0,CNPC,,,CNPC,RP,10,,,0.5,Correct,7,,
441,default,,3,2,0,CNPC,,,FILL,RP,34,,,1,Correct,8,,
441,default,,3,3,3,CNPC,,,UG,RP,46,,,0,Don't know,9,,
441,default,,4,1,0,CNPC,,,FILL,RP,33,,,0.95,Correct,10,,
441,default,,4,3,3,CNPC,,,UG,RP,45,,,0,Don't know,11,,
441,default,,4,2,0,CNPC,,,CNPC,RP,9,,,0.69,Correct,12,,
441,default,,5,1,0,CNPC,,,FILL,RP,32,,,0.98,Correct,13,,
441,default,,5,1,0,CNPC,,,CNPC,RP,8,,,0.65,Correct,14,,
441,default,,5,3,3,CNPC,,,UG,RP,44,,,0,Don't know,15,,
441,default,,6,2,0,CNPC,,,FILL,RP,31,,,1,Correct,16,,
441,default,,6,2,0,CNPC,,,CNPC,RP,7,,,0.75,Correct,17,,
441,default,,6,3,3,CNPC,,,UG,RP,43,,,0.02,Don't know,18,,
441,default,,7,3,3,CNPC,,,UG,RP,42,,,0,Don't know,19,,
441,default,,7,2,0,CNPC,,,FILL,RP,30,,,1,Correct,20,,
441,default,,7,0,0,CNPC,,,CNPC,RP,6,,,0.7,Correct,21,,
441,default,,8,0,0,CNPC,,,FILL,RP,29,,,0.83,Correct,22,,
441,default,,8,2,0,CNPC,,,CNPC,RP,5,,,0.62,Correct,23,,
441,default,,8,3,3,CNPC,,,UG,RP,41,,,0,Don't know,24,,
441,default,,9,3,3,CNPC,,,UG,RP,40,,,0,Don't know,25,,
441,default,,9,0,0,CNPC,,,FILL,RP,28,,,0.8,Correct,26,,
441,default,,9,0,0,CNPC,,,CNPC,RP,4,,,0.82,Correct,27,,
441,default,,10,0,0,CNPC,,,CNPC,RP,3,,,0.78,Correct,28,,
441,default,,10,3,3,CNPC,,,UG,RP,39,,,0,Don't know,29,,
441,default,,10,2,0,CNPC,,,FILL,RP,27,,,0.93,Correct,30,,
441,default,,11,1,0,CNPC,,,CNPC,RP,2,,,0.91,Correct,31,,
441,default,,11,3,3,CNPC,,,UG,RP,38,,,0.01,Don't know,32,,
441,default,,11,2,0,CNPC,,,FILL,RP,26,,,1,Correct,33,,
441,default,,12,3,3,CNPC,,,UG,RP,37,,,0,Don't know,34,,
441,default,,12,2,0,CNPC,,,CNPC,RP,1,,,0.79,Correct,35,,
441,default,,12,0,0,CNPC,,,FILL,RP,25,,,1,Correct,36,,
350,default,b,practice,,,,,GAP,,,practice_good,practice_good,0.93,,,0,0,
350,default,d,practice,,,,c,GAP,,,practice_good,practice_good,0,,,0,3,
350,default,,1,3,3,WH,,,UG,GAP,48,,,0.01,Don't know,1,,
350,default,,1,2,0,WH,,,WH,GAP,24,,,0.74,Correct,2,,
350,default,,1,1,1,WH,,,FILL,GAP,36,,,0.95,Incorrect,3,,
350,default,,2,2,0,WH,,,FILL,GAP,35,,,0.94,Correct,4,,
350,default,,2,0,1,WH,,,WH,GAP,23,,,0.8,Incorrect,5,,
350,default,,2,3,3,WH,,,UG,GAP,47,,,0,Don't know,6,,
350,default,,3,3,3,WH,,,UG,GAP,46,,,0.01,Don't know,7,,
350,default,,3,1,0,WH,,,WH,GAP,22,,,0.81,Correct,8,,
350,default,,3,0,0,WH,,,FILL,GAP,34,,,0.88,Correct,9,,
350,default,,4,2,0,WH,,,FILL,GAP,33,,,0.92,Correct,10,,
350,default,,4,0,0,WH,,,WH,GAP,21,,,0.94,Correct,11,,
350,default,,4,3,3,WH,,,UG,GAP,45,,,0.01,Don't know,12,,
350,default,,5,2,0,WH,,,FILL,GAP,32,,,0.95,Correct,13,,
350,default,,5,3,3,WH,,,UG,GAP,44,,,0,Don't know,14,,
350,default,,5,2,0,WH,,,WH,GAP,20,,,0.91,Correct,15,,
350,default,,6,1,0,WH,,,FILL,GAP,31,,,0.96,Correct,16,,
350,default,,6,3,3,WH,,,UG,GAP,43,,,0.01,Don't know,17,,
350,default,,6,2,0,WH,,,WH,GAP,19,,,0.92,Correct,18,,
350,default,,7,3,3,WH,,,UG,GAP,42,,,0.02,Don't know,19,,
350,default,,7,0,0,WH,,,FILL,GAP,30,,,0.97,Correct,20,,
350,default,,7,2,0,WH,,,WH,GAP,18,,,0.94,Correct,21,,
350,default,,8,3,3,WH,,,UG,GAP,41,,,0.02,Don't know,22,,
350,default,,8,2,0,WH,,,WH,GAP,17,,,0.95,Correct,23,,
350,default,,8,0,0,WH,,,FILL,GAP,29,,,0.95,Correct,24,,
350,default,,9,1,0,WH,,,WH,GAP,16,,,0.92,Correct,25,,
350,default,,9,0,0,WH,,,FILL,GAP,28,,,0.84,Correct,26,,
350,default,,9,3,3,WH,,,UG,GAP,40,,,0.02,Don't know,27,,
350,default,,10,1,0,WH,,,FILL,GAP,27,,,0.96,Correct,28,,
350,default,,10,3,3,WH,,,UG,GAP,39,,,0,Don't know,29,,
350,default,,10,1,0,WH,,,WH,GAP,15,,,0.88,Correct,30,,
350,default,,11,1,1,WH,,,WH,GAP,14,,,0.91,Incorrect,31,,
350,default,,11,2,0,WH,,,FILL,GAP,26,,,0.96,Correct,32,,
350,default,,11,3,3,WH,,,UG,GAP,38,,,0.02,Don't know,33,,
350,default,,12,1,0,WH,,,WH,GAP,13,,,0.94,Correct,34,,
350,default,,12,3,3,WH,,,UG,GAP,37,,,0.02,Don't know,35,,
350,default,,12,0,0,WH,,,FILL,GAP,25,,,0.96,Correct,36,,
529,default,b,practice,,,,,RP,,,practice_good,practice_good,0.7,,,0,0,
529,default,d,practice,,,,c,RP,,,practice_good,practice_good,0,,,0,3,
529,default,,1,2,1,WH,,,UG,RP,48,,,0,Incorrect,1,,
529,default,,1,2,1,WH,,,FILL,RP,36,,,0.97,Incorrect,2,,
529,default,,1,1,0,WH,,,WH,RP,24,,,0.72,Correct,3,,
529,default,,2,0,0,WH,,,FILL,RP,35,,,0.93,Correct,4,,
529,default,,2,1,0,WH,,,UG,RP,47,,,0,Correct,5,,
529,default,,2,2,2,WH,,,WH,RP,23,,,0.6,Incorrect,6,,
529,default,,3,2,0,WH,,,UG,RP,46,,,0.04,Correct,7,,
529,default,,3,0,0,WH,,,WH,RP,22,,,0.04,Correct,8,,
529,default,,3,2,0,WH,,,FILL,RP,34,,,0.95,Correct,9,,
529,default,,4,3,3,WH,,,UG,RP,45,,,0.37,Don't know,10,,
529,default,,4,1,0,WH,,,WH,RP,21,,,0.85,Correct,11,,
529,default,,4,1,1,WH,,,FILL,RP,33,,,0.1,Incorrect,12,,
529,default,,5,1,0,WH,,,UG,RP,44,,,0.14,Correct,13,,
529,default,,5,0,0,WH,,,FILL,RP,32,,,0.45,Correct,14,,
529,default,,5,1,2,WH,,,WH,RP,20,,,0.59,Incorrect,15,,
529,default,,6,2,0,WH,,,FILL,RP,31,,,0.64,Correct,16,,
529,default,,6,2,1,WH,,,UG,RP,43,,,0.06,Incorrect,17,,
529,default,,6,1,1,WH,,,WH,RP,19,,,0.62,Incorrect,18,,
529,default,,7,1,0,WH,,,UG,RP,42,,,0.11,Correct,19,,
529,default,,7,0,1,WH,,,WH,RP,18,,,0.33,Incorrect,20,,
529,default,,7,2,0,WH,,,FILL,RP,30,,,0.22,Correct,21,,
529,default,,8,2,0,WH,,,UG,RP,41,,,0.16,Correct,22,,
529,default,,8,0,0,WH,,,WH,RP,17,,,0.21,Correct,23,,
529,default,,8,2,0,WH,,,FILL,RP,29,,,0.35,Correct,24,,
529,default,,9,0,0,WH,,,WH,RP,16,,,0.39,Correct,25,,
529,default,,9,2,2,WH,,,UG,RP,40,,,0.1,Incorrect,26,,
529,default,,9,0,0,WH,,,FILL,RP,28,,,0.19,Correct,27,,
529,default,,10,0,0,WH,,,FILL,RP,27,,,0.46,Correct,28,,
529,default,,10,1,0,WH,,,UG,RP,39,,,0.5,Correct,29,,
529,default,,10,0,0,WH,,,WH,RP,15,,,0.27,Correct,30,,
529,default,,11,2,0,WH,,,UG,RP,38,,,0.35,Correct,31,,
529,default,,11,1,0,WH,,,WH,RP,14,,,0.3,Correct,32,,
529,default,,11,3,3,WH,,,FILL,RP,26,,,0.86,Don't know,33,,
529,default,,12,1,1,WH,,,FILL,RP,25,,,0.3,Incorrect,34,,
529,default,,12,2,0,WH,,,WH,RP,13,,,0.51,Correct,35,,
529,default,,12,3,3,WH,,,UG,RP,37,,,0.25,Don't know,36,,
217,default,b,practice,,,,,RP,,,practice_good,practice_good,0.85,,,0,0,
217,default,d,practice,,,,,RP,,,practice_good,practice_good,0,,,0,0,
217,default,,1,2,2,CNPC,,,FILL,RP,36,,,0.56,Incorrect,1,,
217,default,,1,2,1,CNPC,,,CNPC,RP,12,,,0.09,Incorrect,2,,
217,default,,1,3,3,CNPC,,,UG,RP,48,,,0,Don't know,3,,
217,default,,2,1,2,CNPC,,,CNPC,RP,11,,,0.31,Incorrect,4,,
217,default,,2,1,0,CNPC,,,FILL,RP,35,,,0.79,Correct,5,,
217,default,,2,3,3,CNPC,,,UG,RP,47,,,0,Don't know,6,,
217,default,,3,2,0,CNPC,,,FILL,RP,34,,,0.59,Correct,7,,
217,default,,3,3,3,CNPC,,,UG,RP,46,,,0,Don't know,8,,
217,default,,3,0,0,CNPC,,,CNPC,RP,10,,,0.39,Correct,9,,
217,default,,4,0,2,CNPC,,,CNPC,RP,9,,,0.44,Incorrect,10,,
217,default,,4,0,0,CNPC,,,FILL,RP,33,,,0.63,Correct,11,,
217,default,,4,3,3,CNPC,,,UG,RP,45,,,0,Don't know,12,,
217,default,,5,3,3,CNPC,,,UG,RP,44,,,0,Don't know,13,,
217,default,,5,1,2,CNPC,,,CNPC,RP,8,,,0.53,Incorrect,14,,
217,default,,5,2,0,CNPC,,,FILL,RP,32,,,0.93,Correct,15,,
217,default,,6,0,0,CNPC,,,CNPC,RP,7,,,0.31,Correct,16,,
217,default,,6,3,3,CNPC,,,UG,RP,43,,,0.03,Don't know,17,,
217,default,,6,0,2,CNPC,,,FILL,RP,31,,,0.93,Incorrect,18,,
217,default,,7,0,0,CNPC,,,FILL,RP,30,,,1,Correct,19,,
217,default,,7,3,3,CNPC,,,UG,RP,42,,,0,Don't know,20,,
