workerid,proliferate.condition,answer_of_comprehension,attention_answer,attention_correctness,block_sequence,choosed_choice,comprehension_response,condition,context_attempts,context_response,first_response_value,item_context_condition,item_number,item_sentence_type,item_type,rating,rating_response,response_correctness,tested_context_condition,tested_sentence_type,trial_sequence_total,wrong_attempts,error
655,default,,2,Null,6,0,0,,,,,NC,115,FILL,,,0.91,Correct,NC,CNPC,16,,
655,default,,2,Null,6,3,3,,,,,NC,123,UG,,,0.1,Don't know,NC,CNPC,17,,
655,default,,2,Null,6,2,0,,,,,NC,7,CNPC,,,0.85,Correct,NC,CNPC,18,,
655,default,,1,correct,7,0,2,,,,,NC,114,FILL,,,0.83,Incorrect,NC,CNPC,19,,
655,default,,1,correct,7,3,3,,,,,NC,122,UG,,,0.18,Don't know,NC,CNPC,20,,
655,default,,2,Null,7,3,3,,,,,NC,6,CNPC,,,0.9,Don't know,NC,CNPC,21,,
655,default,,2,Null,8,1,2,,,,,NC,5,CNPC,,,0.44,Incorrect,NC,CNPC,22,,
655,default,,2,Null,8,3,3,,,,,NC,121,UG,,,0.24,Don't know,NC,CNPC,23,,
655,default,,2,Null,8,3,3,,,,,NC,113,FILL,,,0.62,Don't know,NC,CNPC,24,,
951,default,b,,,practice,,,NC,,,,,practice_good,,practice_good,0.72,,,,,0,0,
951,default,d,,,practice,,,NC,0,a,b,,practice_good,,practice_good,0.03,,,,,0,4,
951,default,,2,Null,1,3,3,,,,,NC,128,UG,,,0.1,Don't know,NC,WH,1,,
951,default,,2,Null,1,2,0,,,,,NC,12,WH,,,0.34,Correct,NC,WH,2,,
951,default,,2,Null,1,2,0,,,,,NC,120,FILL,,,0.92,Correct,NC,WH,3,,
951,default,,2,Null,2,3,3,,,,,NC,127,UG,,,0.05,Don't know,NC,WH,4,,
951,default,,2,Null,2,0,0,,,,,NC,11,WH,,,0.63,Correct,NC,WH,5,,
951,default,,2,Null,2,2,0,,,,,NC,119,FILL,,,0.75,Correct,NC,WH,6,,
951,default,,2,Null,3,0,0,,,,,NC,118,FILL,,,0.87,Correct,NC,WH,7,,
951,default,,1,correct,3,3,3,,,,,NC,126,UG,,,0.08,Don't know,NC,WH,8,,
951,default,,2,Null,3,2,0,,,,,NC,10,WH,,,0.65,Correct,NC,WH,9,,
951,default,,2,Null,4,3,3,,,,,NC,117,FILL,,,0.68,Don't know,NC,WH,10,,
951,default,,2,Null,4,1,0,,,,,NC,9,WH,,,0.67,Correct,NC,WH,11,,
951,default,,2,Null,4,3,3,,,,,NC,125,UG,,,0.12,Don't know,NC,WH,12,,
951,default,,2,Null,5,2,0,,,,,NC,116,FILL,,,0.75,Correct,NC,WH,13,,
951,default,,2,Null,5,3,3,,,,,NC,124,UG,,,0.02,Don't know,NC,WH,14,,
951,default,,2,Null,5,1,2,,,,,NC,8,WH,,,0.48,Incorrect,NC,WH,15,,
951,default,,0,correct,6,3,3,,,,,NC,123,UG,,,0.34,Don't know,NC,WH,16,,
951,default,,2,Null,6,0,0,,,,,NC,7,WH,,,0.79,Correct,NC,WH,17,,
951,default,,1,incorrect,6,2,0,,,,,NC,115,FILL,,,0.64,Correct,NC,WH,18,,
951,default,,1,correct,7,3,3,,,,,NC,114,FILL,,,0.76,Don't know,NC,WH,19,,
951,default,,0,incorrect,7,3,3,,,,,NC,6,WH,,,0.67,Don't know,NC,WH,20,,
951,default,,2,Null,7,1,0,,,,,NC,122,UG,,,0.23,Correct,NC,WH,21,,
951,default,,2,Null,8,3,3,,,,,NC,121,UG,,,0.1,Don't know,NC,WH,22,,
951,default,,2,Null,8,2,0,,,,,NC,5,WH,,,0.99,Correct,NC,WH,23,,
951,default,,0,correct,8,2,0,,,,,NC,113,FILL,,,0.99,Correct,NC,WH,24,,
1028,default,b,,,practice,,,NC,,,,,practice_good,,practice_good,0.93,,,,,0,0,
1028,default,d,,,practice,,,NC,0,a,c,,practice_good,,practice_good,0.01,,,,,0,3,
1028,default,,0,correct,1,3,3,,,,,NC,128,UG,,,0.29,Don't know,NC,CNPC,1,,
1028,default,,0,correct,1,2,1,,,,,NC,12,CNPC,,,0.52,Incorrect,NC,CNPC,2,,
1028,default,,2,Null,1,0,0,,,,,NC,120,FILL,,,0.75,Correct,NC,CNPC,3,,
1028,default,,2,Null,2,1,0,,,,,NC,127,UG,,,0.05,Correct,NC,CNPC,4,,
1028,default,,0,correct,2,1,2,,,,,NC,11,CNPC,,,0.55,Incorrect,NC,CNPC,5,,
1028,default,,2,Null,2,1,0,,,,,NC,119,FILL,,,0.31,Correct,NC,CNPC,6,,
1028,default,,2,Null,3,3,3,,,,,NC,126,UG,,,0.12,Don't know,NC,CNPC,7,,
1028,default,,0,correct,3,1,1,,,,,NC,10,CNPC,,,0.48,Incorrect,NC,CNPC,8,,
1028,default,,2,Null,3,0,0,,,,,NC,118,FILL,,,0.77,Correct,NC,CNPC,9,,
1028,default,,2,Null,4,3,3,,,,,NC,125,UG,,,0,Don't know,NC,CNPC,10,,
1028,default,,2,Null,4,2,2,,,,,NC,9,CNPC,,,0.49,Incorrect,NC,CNPC,11,,
1028,default,,1,correct,4,2,0,,,,,NC,117,FILL,,,0.75,Correct,NC,CNPC,12,,
1028,default,,2,Null,5,0,1,,,,,NC,8,CNPC,,,0.52,Incorrect,NC,CNPC,13,,
1028,default,,2,Null,5,2,0,,,,,NC,116,FILL,,,0.62,Correct,NC,CNPC,14,,
1028,default,,2,Null,5,3,3,,,,,NC,124,UG,,,0.07,Don't know,NC,CNPC,15,,
1028,default,,2,Null,6,2,0,,,,,NC,115,FILL,,,0.64,Correct,NC,CNPC,16,,
1028,default,,2,Null,6,3,3,,,,,NC,123,UG,,,0.05,Don't know,NC,CNPC,17,,
1028,default,,2,Null,6,3,3,,,,,NC,7,CNPC,,,0.48,Don't know,NC,CNPC,18,,
1028,default,,2,Null,7,0,0,,,,,NC,114,FILL,,,0.82,Correct,NC,CNPC,19,,
1028,default,,2,Null,7,2,0,,,,,NC,6,CNPC,,,0.8,Correct,NC,CNPC,20,,
1028,default,,2,Null,7,1,0,,,,,NC,122,UG,,,0.09,Correct,NC,CNPC,21,,
1028,default,,2,Null,8,0,0,,,,,NC,5,CNPC,,,0.53,Correct,NC,CNPC,22,,
1028,default,,2,Null,8,3,3,,,,,NC,121,UG,,,0.01,Don't know,NC,CNPC,23,,
1028,default,,0,correct,8,2,0,,,,,NC,113,FILL,,,0.9,Correct,NC,CNPC,24,,
1018,default,b,,,practice,,,SC,,,,,practice_good,,practice_good,0.79,,,,,0,0,
1018,default,d,,,practice,,,SC,0,a,,,practice_good,,practice_good,0.04,,,,,0,0,
1018,default,,2,Null,1,1,0,,,,,SC,128,UG,,,0.95,Correct,SC,WH,1,,
1018,default,,2,Null,1,3,3,,,,,SC,12,WH,,,0.37,Don't know,SC,WH,2,,
1018,default,,2,Null,1,1,0,,,,,SC,120,FILL,,,0.85,Correct,SC,WH,3,,
1018,default,,0,correct,2,2,0,,,,,SC,11,WH,,,0.2,Correct,SC,WH,4,,
1018,default,,1,correct,2,2,0,,,,,SC,119,FILL,,,0.42,Correct,SC,WH,5,,
1018,default,,2,Null,2,3,3,,,,,SC,127,UG,,,0,Don't know,SC,WH,6,,
1018,default,,0,correct,3,0,1,,,,,SC,10,WH,,,0.29,Incorrect,SC,WH,7,,
1018,default,,2,Null,3,0,0,,,,,SC,126,UG,,,0.08,Correct,SC,WH,8,,
1018,default,,2,Null,3,0,0,,,,,SC,118,FILL,,,0.8,Correct,SC,WH,9,,
1018,default,,2,Null,4,0,1,,,,,SC,9,WH,,,0.5,Incorrect,SC,WH,10,,
1018,default,,2,Null,4,3,3,,,,,SC,125,UG,,,0.29,Don't know,SC,WH,11,,
1018,default,,2,Null,4,2,1,,,,,SC,117,FILL,,,0.69,Incorrect,SC,WH,12,,
1018,default,,2,Null,5,3,3,,,,,SC,124,UG,,,0.13,Don't know,SC,WH,13,,
1018,default,,2,Null,5,1,1,,,,,SC,8,WH,,,0.24,Incorrect,SC,WH,14,,
1018,default,,2,Null,5,0,0,,,,,SC,116,FILL,,,0.62,Correct,SC,WH,15,,
1018,default,,2,Null,6,3,3,,,,,SC,123,UG,,,0.15,Don't know,SC,WH,16,,
1018,default,,0,incorrect,6,3,3,,,,,SC,7,WH,,,0.16,Don't know,SC,WH,17,,
1018,default,,2,Null,6,2,0,,,,,SC,115,FILL,,,0.47,Correct,SC,WH,18,,
1018,default,,2,Null,7,0,0,,,,,SC,122,UG,,,0.05,Correct,SC,WH,19,,
1018,default,,2,Null,7,1,1,,,,,SC,6,WH,,,0.63,Incorrect,SC,WH,20,,
1018,default,,0,incorrect,7,2,0,,,,,SC,114,FILL,,,0.82,Correct,SC,WH,21,,
1018,default,,0,correct,8,1,0,,,,,SC,113,FILL,,,0.86,Correct,SC,WH,22,,
1018,default,,2,Null,8,2,0,,,,,SC,5,WH,,,0.56,Correct,SC,WH,23,,
1018,default,,2,Null,8,1,0,,,,,SC,121,UG,,,0.03,Correct,SC,WH,24,,
1039,default,b,,,practice,,,SC,,,0.2,,practice_good,,practice_good,0.95,,,,,0,1,
1039,default,d,,,practice,,,SC,0,a,0.91,,practice_good,,practice_good,0.06,,,,,0,1,
1039,default,,2,Null,1,0,0,,,,,SC,128,UG,,,0.07,Correct,SC,CNPC,1,,
1039,default,,2,Null,1,2,0,,,,,SC,120,FILL,,,0.96,Correct,SC,CNPC,2,,
1039,default,,2,Null,1,3,3,,,,,SC,12,CNPC,,,0,Don't know,SC,CNPC,3,,
1039,default,,0,correct,2,2,0,,,,,SC,11,CNPC,,,0.03,Correct,SC,CNPC,4,,
1039,default,,2,Null,2,0,2,,,,,SC,119,FILL,,,0.94,Incorrect,SC,CNPC,5,,
1039,default,,2,Null,2,1,0,,,,,SC,127,UG,,,0.02,Correct,SC,CNPC,6,,
1039,default,,2,Null,3,2,0,,,,,SC,126,UG,,,0,Correct,SC,CNPC,7,,
1039,default,,2,Null,3,0,0,,,,,SC,118,FILL,,,0.98,Correct,SC,CNPC,8,,
1039,default,,0,correct,3,0,0,,,,,SC,10,CNPC,,,0.01,Correct,SC,CNPC,9,,
1039,default,,0,incorrect,4,2,0,,,,,SC,117,FILL,,,0.97,Correct,SC,CNPC,10,,
1039,default,,2,Null,4,1,0,,,,,SC,125,UG,,,0,Correct,SC,CNPC,11,,
1039,default,,0,correct,4,0,1,,,,,SC,9,CNPC,,,0.97,Incorrect,SC,CNPC,12,,
1039,default,,2,Null,5,0,0,,,,,SC,116,FILL,,,0.98,Correct,SC,CNPC,13,,
1039,default,,2,Null,5,3,3,,,,,SC,124,UG,,,0.02,Don't know,SC,CNPC,14,,
1039,default,,2,Null,5,1,1,,,,,SC,8,CNPC,,,0.99,Incorrect,SC,CNPC,15,,
1039,default,,2,Null,6,0,0,,,,,SC,115,FILL,,,1,Correct,SC,CNPC,16,,
1039,default,,2,Null,6,3,3,,,,,SC,123,UG,,,0,Don't know,SC,CNPC,17,,
1039,default,,2,Null,6,3,3,,,,,SC,7,CNPC,,,0.66,Don't know,SC,CNPC,18,,
1039,default,,2,Null,7,0,0,,,,,SC,122,UG,,,0,Correct,SC,CNPC,19,,
1039,default,,1,correct,7,3,3,,,,,SC,6,CNPC,,,0.99,Don't know,SC,CNPC,20,,
1039,default,,1,correct,7,3,3,,,,,SC,114,FILL,,,1,Don't know,SC,CNPC,21,,
1039,default,,2,Null,8,0,0,,,,,SC,113,FILL,,,0.99,Correct,SC,CNPC,22,,
1039,default,,2,Null,8,0,0,,,,,SC,5,CNPC,,,0.99,Correct,SC,CNPC,23,,
1039,default,,2,Null,8,2,0,,,,,SC,121,UG,,,0,Correct,SC,CNPC,24,,
943,default,b,,,practice,,,SC,,,,,practice_good,,practice_good,1,,,,,0,0,
943,default,d,,,practice,,,SC,0,a,c,,practice_good,,practice_good,0.19,,,,,0,3,
943,default,,2,Null,1,0,1,,,,,SC,12,WH,,,0.27,Incorrect,SC,WH,1,,
943,default,,2,Null,1,0,0,,,,,SC,120,FILL,,,0.79,Correct,SC,WH,2,,
943,default,,2,Null,1,3,3,,,,,SC,128,UG,,,0.13,Don't know,SC,WH,3,,
943,default,,2,Null,2,0,2,,,,,SC,11,WH,,,0.33,Incorrect,SC,WH,4,,
943,default,,2,Null,2,0,0,,,,,SC,127,UG,,,0.1,Correct,SC,WH,5,,
943,default,,1,correct,2,2,0,,,,,SC,119,FILL,,,0.68,Correct,SC,WH,6,,
943,default,,2,Null,3,2,0,,,,,SC,118,FILL,,,0.89,Correct,SC,WH,7,,
943,default,,0,correct,3,2,0,,,,,SC,10,WH,,,0.37,Correct,SC,WH,8,,
943,default,,2,Null,3,2,0,,,,,SC,126,UG,,,0.1,Correct,SC,WH,9,,
943,default,,2,Null,4,2,0,,,,,SC,9,WH,,,0.95,Correct,SC,WH,10,,
943,default,,2,Null,4,3,3,,,,,SC,125,UG,,,0.18,Don't know,SC,WH,11,,
943,default,,2,Null,4,1,0,,,,,SC,117,FILL,,,0.18,Correct,SC,WH,12,,
943,default,,0,correct,5,1,0,,,,,SC,124,UG,,,0.02,Correct,SC,WH,13,,
943,default,,2,Null,5,0,0,,,,,SC,8,WH,,,0.71,Correct,SC,WH,14,,
943,default,,2,Null,5,0,0,,,,,SC,116,FILL,,,0.84,Correct,SC,WH,15,,
943,default,,2,Null,6,1,0,,,,,SC,115,FILL,,,0.7,Correct,SC,WH,16,,
943,default,,1,correct,6,0,1,,,,,SC,7,WH,,,0.52,Incorrect,SC,WH,17,,
943,default,,2,Null,6,3,3,,,,,SC,123,UG,,,0.02,Don't know,SC,WH,18,,
943,default,,2,Null,7,1,0,,,,,SC,114,FILL,,,0,Correct,SC,WH,19,,
943,default,,1,correct,7,1,0,,,,,SC,122,UG,,,0.11,Correct,SC,WH,20,,
943,default,,1,correct,7,3,3,,,,,SC,6,WH,,,0.71,Don't know,SC,WH,21,,
943,default,,2,Null,8,0,0,,,,,SC,113,FILL,,,0.71,Correct,SC,WH,22,,
943,default,,2,Null,8,0,0,,,,,SC,5,WH,,,0.94,Correct,SC,WH,23,,
943,default,,2,Null,8,3,3,,,,,SC,121,UG,,,0.29,Don't know,SC,WH,24,,
744,default,b,,,practice,,,SC,,,,,practice_good,,practice_good,0.97,,,,,0,0,
744,default,d,,,practice,,,SC,0,a,b,,practice_good,,practice_good,0.02,,,,,0,3,
744,default,,2,Null,1,3,3,,,,,SC,12,WH,,,0.91,Don't know,SC,WH,1,,
744,default,,2,Null,1,1,0,,,,,SC,120,FILL,,,0.02,Correct,SC,WH,2,,
744,default,,0,correct,1,1,0,,,,,SC,128,UG,,,0.02,Correct,SC,WH,3,,
744,default,,0,correct,2,3,3,,,,,SC,127,UG,,,0.01,Don't know,SC,WH,4,,
744,default,,2,Null,2,3,3,,,,,SC,11,WH,,,0.01,Don't know,SC,WH,5,,
744,default,,2,Null,2,2,1,,,,,SC,119,FILL,,,0.89,Incorrect,SC,WH,6,,
744,default,,2,Null,3,1,0,,,,,SC,126,UG,,,0.02,Correct,SC,WH,7,,
744,default,,2,Null,3,2,0,,,,,SC,10,WH,,,0.96,Correct,SC,WH,8,,
744,default,,2,Null,3,1,0,,,,,SC,118,FILL,,,0.59,Correct,SC,WH,9,,
744,default,,1,correct,4,0,0,,,,,SC,117,FILL,,,0.77,Correct,SC,WH,10,,
744,default,,2,Null,4,3,3,,,,,SC,125,UG,,,0.03,Don't know,SC,WH,11,,
744,default,,0,correct,4,2,1,,,,,SC,9,WH,,,0.89,Incorrect,SC,WH,12,,
744,default,,2,Null,5,2,1,,,,,SC,8,WH,,,0.4,Incorrect,SC,WH,13,,
744,default,,2,Null,5,2,0,,,,,SC,124,UG,,,0.03,Correct,SC,WH,14,,
744,default,,2,Null,5,2,0,,,,,SC,116,FILL,,,0.81,Correct,SC,WH,15,,
744,default,,2,Null,6,1,0,,,,,SC,115,FILL,,,0.86,Correct,SC,WH,16,,
744,default,,0,correct,6,3,3,,,,,SC,123,UG,,,0.01,Don't know,SC,WH,17,,
744,default,,1,correct,6,2,1,,,,,SC,7,WH,,,0.79,Incorrect,SC,WH,18,,
744,default,,2,Null,7,1,0,,,,,SC,114,FILL,,,0.88,Correct,SC,WH,19,,
744,default,,2,Null,7,3,3,,,,,SC,122,UG,,,0.03,Don't know,SC,WH,20,,
744,default,,2,Null,7,1,0,,,,,SC,6,WH,,,0.87,Correct,SC,WH,21,,
744,default,,2,Null,8,2,0,,,,,SC,121,UG,,,0.02,Correct,SC,WH,22,,
744,default,,2,Null,8,2,0,,,,,SC,5,WH,,,0.98,Correct,SC,WH,23,,
744,default,,2,Null,8,2,0,,,,,SC,113,FILL,,,0.92,Correct,SC,WH,24,,
840,default,b,,,practice,,,NC,,,,,practice_good,,practice_good,1,,,,,0,0,
840,default,d,,,practice,,,NC,0,a,,,practice_good,,practice_good,0.08,,,,,0,0,
840,default,,0,correct,1,0,1,,,,,NC,12,CNPC,,,0.15,Incorrect,NC,CNPC,1,,
840,default,,2,Null,1,3,3,,,,,NC,128,UG,,,0.01,Don't know,NC,CNPC,2,,
840,default,,2,Null,1,2,0,,,,,NC,120,FILL,,,0.89,Correct,NC,CNPC,3,,
840,default,,0,correct,2,0,0,,,,,NC,11,CNPC,,,0.29,Correct,NC,CNPC,4,,
840,default,,1,correct,2,2,0,,,,,NC,119,FILL,,,0.45,Correct,NC,CNPC,5,,
840,default,,2,Null,2,1,0,,,,,NC,127,UG,,,0.01,Correct,NC,CNPC,6,,
840,default,,0,correct,3,2,0,,,,,NC,118,FILL,,,0.9,Correct,NC,CNPC,7,,
840,default,,2,Null,3,3,3,,,,,NC,126,UG,,,0,Don't know,NC,CNPC,8,,
840,default,,0,correct,3,2,0,,,,,NC,10,CNPC,,,0.2,Correct,NC,CNPC,9,,
840,default,,2,Null,4,0,2,,,,,NC,125,UG,,,0,Incorrect,NC,CNPC,10,,
840,default,,2,Null,4,0,0,,,,,NC,117,FILL,,,0.84,Correct,NC,CNPC,11,,
840,default,,2,Null,4,2,0,,,,,NC,9,CNPC,,,0.32,Correct,NC,CNPC,12,,
840,default,,1,correct,5,1,0,,,,,NC,116,FILL,,,0.57,Correct,NC,CNPC,13,,
840,default,,2,Null,5,1,0,,,,,NC,8,CNPC,,,0.38,Correct,NC,CNPC,14,,
840,default,,2,Null,5,3,3,,,,,NC,124,UG,,,0.01,Don't know,NC,CNPC,15,,
840,default,,2,Null,6,1,0,,,,,NC,115,FILL,,,0.75,Correct,NC,CNPC,16,,
840,default,,2,Null,6,3,3,,,,,NC,123,UG,,,0.11,Don't know,NC,CNPC,17,,
840,default,,2,Null,6,1,0,,,,,NC,7,CNPC,,,0.59,Correct,NC,CNPC,18,,
840,default,,2,Null,7,2,0,,,,,NC,6,CNPC,,,0.58,Correct,NC,CNPC,19,,
840,default,,2,Null,7,3,3,,,,,NC,114,FILL,,,0.81,Don't know,NC,CNPC,20,,
840,default,,2,Null,7,0,0,,,,,NC,122,UG,,,0.25,Correct,NC,CNPC,21,,
840,default,,2,Null,8,2,0,,,,,NC,113,FILL,,,0.35,Correct,NC,CNPC,22,,
840,default,,2,Null,8,2,0,,,,,NC,5,CNPC,,,0.85,Correct,NC,CNPC,23,,
840,default,,2,Null,8,1,0,,,,,NC,121,UG,,,0.08,Correct,NC,CNPC,24,,
924,default,b,,,practice,,,SC,,,,,practice_good,,practice_good,0.97,,,,,0,0,
924,default,d,,,practice,,,SC,0,a,c,,practice_good,,practice_good,0.01,,,,,0,5,
924,default,,0,correct,1,0,0,,,,,SC,120,FILL,,,1,Correct,SC,WH,1,,
924,default,,0,correct,1,0,1,,,,,SC,12,WH,,,0.29,Incorrect,SC,WH,2,,
924,default,,2,Null,1,2,0,,,,,SC,128,UG,,,0,Correct,SC,WH,3,,
924,default,,2,Null,2,0,2,,,,,SC,11,WH,,,0.54,Incorrect,SC,WH,4,,
924,default,,2,Null,2,2,0,,,,,SC,119,FILL,,,0.89,Correct,SC,WH,5,,
924,default,,2,Null,2,1,0,,,,,SC,127,UG,,,0,Correct,SC,WH,6,,
924,default,,2,Null,3,1,1,,,,,SC,126,UG,,,0,Incorrect,SC,WH,7,,
924,default,,2,Null,3,0,1,,,,,SC,10,WH,,,0.08,Incorrect,SC,WH,8,,
924,default,,2,Null,3,0,0,,,,,SC,118,FILL,,,1,Correct,SC,WH,9,,
924,default,,2,Null,4,2,0,,,,,SC,117,FILL,,,0.65,Correct,SC,WH,10,,
924,default,,2,Null,4,3,3,,,,,SC,125,UG,,,0,Don't know,SC,WH,11,,
924,default,,2,Null,4,0,0,,,,,SC,9,WH,,,0.66,Correct,SC,WH,12,,
924,default,,2,Null,5,0,0,,,,,SC,116,FILL,,,0.78,Correct,SC,WH,13,,
924,default,,2,Null,5,2,1,,,,,SC,8,WH,,,0.97,Incorrect,SC,WH,14,,
924,default,,2,Null,5,3,3,,,,,SC,124,UG,,,0.01,Don't know,SC,WH,15,,
924,default,,2,Null,6,3,3,,,,,SC,123,UG,,,0,Don't know,SC,WH,16,,
924,default,,1,correct,6,1,0,,,,,SC,7,WH,,,0.87,Correct,SC,WH,17,,
924,default,,0,correct,6,0,0,,,,,SC,115,FILL,,,1,Correct,SC,WH,18,,
924,default,,2,Null,7,3,3,,,,,SC,6,WH,,,0.85,Don't know,SC,WH,19,,
924,default,,1,correct,7,0,0,,,,,SC,114,FILL,,,0.97,Correct,SC,WH,20,,
924,default,,2,Null,7,1,0,,,,,SC,122,UG,,,0.01,Correct,SC,WH,21,,
924,default,,1,incorrect,8,2,0,,,,,SC,113,FILL,,,1,Correct,SC,WH,22,,
924,default,,2,Null,8,2,0,,,,,SC,121,UG,,,0,Correct,SC,WH,23,,
924,default,,2,Null,8,2,0,,,,,SC,5,WH,,,1,Correct,SC,WH,24,,
654,default,b,,,practice,,,NC,,,,,practice_good,,practice_good,0.67,,,,,0,0,
654,default,d,,,practice,,,NC,0,a,c,,practice_good,,practice_good,0,,,,,0,3,
654,default,,0,correct,1,3,3,,,,,NC,12,WH,,,0.02,Don't know,NC,WH,1,,
654,default,,0,correct,1,2,0,,,,,NC,120,FILL,,,0.18,Correct,NC,WH,2,,
654,default,,0,correct,1,3,3,,,,,NC,128,UG,,,0.07,Don't know,NC,WH,3,,
654,default,,2,Null,2,1,0,,,,,NC,119,FILL,,,0.26,Correct,NC,WH,4,,
654,default,,2,Null,2,3,3,,,,,NC,127,UG,,,0,Don't know,NC,WH,5,,
654,default,,2,Null,2,2,0,,,,,NC,11,WH,,,0.11,Correct,NC,WH,6,,
654,default,,2,Null,3,2,0,,,,,NC,126,UG,,,0,Correct,NC,WH,7,,
654,default,,2,Null,3,1,0,,,,,NC,118,FILL,,,0.24,Correct,NC,WH,8,,
654,default,,0,correct,3,1,0,,,,,NC,10,WH,,,0.21,Correct,NC,WH,9,,
654,default,,0,correct,4,3,3,,,,,NC,125,UG,,,0.01,Don't know,NC,WH,10,,
654,default,,0,correct,4,0,0,,,,,NC,9,WH,,,0.19,Correct,NC,WH,11,,
654,default,,2,Null,4,1,0,,,,,NC,117,FILL,,,0.36,Correct,NC,WH,12,,
654,default,,2,Null,5,0,0,,,,,NC,8,WH,,,0.15,Correct,NC,WH,13,,
654,default,,2,Null,5,3,3,,,,,NC,124,UG,,,0,Don't know,NC,WH,14,,
654,default,,2,Null,5,1,0,,,,,NC,116,FILL,,,0.1,Correct,NC,WH,15,,
654,default,,2,Null,6,3,3,,,,,NC,123,UG,,,0.04,Don't know,NC,WH,16,,
654,default,,2,Null,6,2,0,,,,,NC,115,FILL,,,0.3,Correct,NC,WH,17,,
654,default,,2,Null,6,3,3,,,,,NC,7,WH,,,0.12,Don't know,NC,WH,18,,
654,default,,2,Null,7,3,3,,,,,NC,6,WH,,,0.35,Don't know,NC,WH,19,,
654,default,,2,Null,7,3,3,,,,,NC,122,UG,,,0,Don't know,NC,WH,20,,
654,default,,2,Null,7,0,0,,,,,NC,114,FILL,,,0.23,Correct,NC,WH,21,,
654,default,,2,Null,8,1,0,,,,,NC,5,WH,,,0.42,Correct,NC,WH,22,,
654,default,,2,Null,8,3,3,,,,,NC,121,UG,,,0,Don't know,NC,WH,23,,
654,default,,2,Null,8,1,0,,,,,NC,113,FILL,,,0.38,Correct,NC,WH,24,,
629,default,b,,,practice,,,NC,,,,,practice_good,,practice_good,1,,,,,0,0,
629,default,d,,,practice,,,NC,0,a,,,practice_good,,practice_good,0,,,,,0,0,
629,default,,2,Null,1,3,3,,,,,NC,128,UG,,,0,Don't know,NC,WH,1,,
629,default,,2,Null,1,1,0,,,,,NC,120,FILL,,,0.23,Correct,NC,WH,2,,
629,default,,2,Null,1,1,1,,,,,NC,12,WH,,,0,Incorrect,NC,WH,3,,
629,default,,0,correct,2,3,3,,,,,NC,127,UG,,,0,Don't know,NC,WH,4,,
629,default,,2,Null,2,0,0,,,,,NC,119,FILL,,,1,Correct,NC,WH,5,,
629,default,,0,correct,2,1,0,,,,,NC,11,WH,,,0.43,Correct,NC,WH,6,,
629,default,,2,Null,3,1,0,,,,,NC,126,UG,,,0.02,Correct,NC,WH,7,,
629,default,,2,Null,3,3,3,,,,,NC,10,WH,,,0.02,Don't know,NC,WH,8,,
629,default,,2,Null,3,0,0,,,,,NC,118,FILL,,,0.99,Correct,NC,WH,9,,
629,default,,2,Null,4,0,1,,,,,NC,9,WH,,,0.27,Incorrect,NC,WH,10,,
629,default,,2,Null,4,2,0,,,,,NC,117,FILL,,,0.01,Correct,NC,WH,11,,
629,default,,0,correct,4,0,0,,,,,NC,125,UG,,,0,Correct,NC,WH,12,,
629,default,,2,Null,5,1,0,,,,,NC,116,FILL,,,0.13,Correct,NC,WH,13,,
629,default,,2,Null,5,1,0,,,,,NC,8,WH,,,0.75,Correct,NC,WH,14,,
629,default,,2,Null,5,3,3,,,,,NC,124,UG,,,0.01,Don't know,NC,WH,15,,
629,default,,0,correct,6,3,3,,,,,NC,123,UG,,,0,Don't know,NC,WH,16,,
629,default,,2,Null,6,2,0,,,,,NC,7,WH,,,0.46,Correct,NC,WH,17,,
629,default,,2,Null,6,1,0,,,,,NC,115,FILL,,,0.97,Correct,NC,WH,18,,
629,default,,1,correct,7,1,0,,,,,NC,114,FILL,,,0.98,Correct,NC,WH,19,,
629,default,,2,Null,7,2,0,,,,,NC,6,WH,,,0.74,Correct,NC,WH,20,,
629,default,,1,correct,7,3,3,,,,,NC,122,UG,,,0,Don't know,NC,WH,21,,
629,default,,2,Null,8,2,0,,,,,NC,113,FILL,,,0.64,Correct,NC,WH,22,,
629,default,,2,Null,8,3,3,,,,,NC,121,UG,,,0,Don't know,NC,WH,23,,
629,default,,2,Null,8,1,0,,,,,NC,5,WH,,,0.95,Correct,NC,WH,24,,
739,default,b,,,practice,,,SC,,,,,practice_good,,practice_good,0.63,,,,,0,0,
739,default,d,,,practice,,,SC,0,a,,,practice_good,,practice_good,0.01,,,,,0,0,
739,default,,2,Null,1,2,0,,,,,SC,12,WH,,,0.13,Correct,SC,WH,1,,
739,default,,2,Null,1,2,0,,,,,SC,120,FILL,,,0.75,Correct,SC,WH,2,,
739,default,,2,Null,1,3,3,,,,,SC,128,UG,,,0.03,Don't know,SC,WH,3,,
739,default,,2,Null,2,1,0,,,,,SC,127,UG,,,0.01,Correct,SC,WH,4,,
739,default,,2,Null,2,1,0,,,,,SC,11,WH,,,0.65,Correct,SC,WH,5,,
739,default,,1,correct,2,1,0,,,,,SC,119,FILL,,,0.98,Correct,SC,WH,6,,
739,default,,2,Null,3,1,2,,,,,SC,10,WH,,,0.55,Incorrect,SC,WH,7,,
739,default,,2,Null,3,3,3,,,,,SC,126,UG,,,0.05,Don't know,SC,WH,8,,
739,default,,0,correct,3,2,0,,,,,SC,118,FILL,,,0.85,Correct,SC,WH,9,,
